tx_id	gene_name	1A_noDep	2A_noDep	1B_riboZero	2B_riboZero	1C_riboCop	2C_riboCop	1D_NEB	2D_NEB
ENST00000368106.3	FCRL6	0	0	0	0	0	0	0	0
ENST00000369443.9	GDAP2	5	6	4	11	2	10	4	8
ENST00000377263.5	CTNNBIP1	1	1	0	5	1	1	0	1
ENST00000394095.6	SENP7	0	1	3	4	1	2	4	3
ENST00000331035.9	IL3RA	0	0	0	0	0	0	0	0
ENST00000265162.9	ENPEP	0	2	5	7	2	2	0	2
ENST00000317802.8	TSPYL6	0	0	0	0	0	0	0	0
ENST00000331664.5	C2orf71	0	0	0	0	0	0	0	0
ENST00000620139.4	MREG	0	0	0	0	0	1	0	0
ENST00000409914.6	POTEF	10	13	39	41	12	27	7	24
ENST00000376006.7	NUDT10	2	0	1	3	3	4	2	1
ENST00000396426.7	SEPT3	0	2	4	4	1	5	3	2
ENST00000620105.4	C18orf54	0	0	1	3	2	0	0	0
ENST00000282141.3	CRYGC	0	0	0	0	0	0	0	0
ENST00000493678.5	PARK7	43	50	122	158	59	113	52	97
ENST00000468189.5	FHIT	1	1	0	0	0	1	0	0
ENST00000465804.5	WWTR1	12	8	7	14	5	8	7	10
ENST00000542172.1	SPTY2D1-AS1	0	0	0	0	0	0	0	0
ENST00000538426.5	OTUB1	25	22	59	80	31	61	27	35
ENST00000361618.3	MFAP3L	2	1	3	2	1	1	1	0
ENST00000369536.9	RARS2	6	2	14	12	4	16	8	7
ENST00000446837.2	DNAI2	0	0	0	0	0	0	0	0
ENST00000371467.5	RBP4	1	0	0	0	0	0	0	0
ENST00000564079.5	TUBGCP4	3	12	19	30	3	19	7	19
ENST00000394434.6	LARS	28	53	132	157	39	96	42	69
ENST00000381031.7	TTC38	9	6	16	15	10	17	4	6
ENST00000274217.3	FAM105A	2	1	4	6	1	2	3	1
ENST00000292894.1	THAP8	2	0	0	1	0	0	0	2
ENST00000408955.2	OR2F2	0	0	0	0	0	0	0	0
ENST00000216034.5	TOMM22	19	31	36	56	26	43	20	26
ENST00000370202.4	RWDD3	0	0	6	4	1	4	1	0
ENST00000394965.6	ALAS1	7	14	27	28	15	25	15	16
ENST00000375749.7	POFUT1	5	8	21	18	12	15	4	9
ENST00000522695.5	STAU2	6	3	13	18	9	10	8	11
ENST00000370114.7	EXTL2	1	3	8	19	4	4	4	1
ENST00000396302.7	GSG1	0	0	0	1	0	0	0	0
ENST00000377726.2	KRTAP4-2	0	0	0	0	0	0	0	0
ENST00000391736.5	LILRB4	0	0	0	0	0	0	0	0
ENST00000374550.7	RPL11	193	282	577	686	235	508	243	406
ENST00000302035.10	SLAMF1	0	0	0	0	0	0	0	0
ENST00000320031.12	ITGA3	0	0	0	4	1	0	0	0
ENST00000338758.11	PARVB	6	7	13	18	7	12	3	6
ENST00000295746.12	KIAA1524	14	15	50	44	17	30	19	24
ENST00000338370.7	AURKAIP1	15	30	73	90	22	48	23	32
ENST00000361464.7	MGEA5	11	22	62	57	18	33	15	21
ENST00000280706.2	LDHAL6A	0	1	1	2	0	2	0	0
ENST00000561028.5	NRL	1	0	0	0	0	0	0	0
ENST00000367595.3	ACBD6	5	11	18	29	8	14	8	4
ENST00000623998.1	FP565260.7	0	1	1	2	0	0	0	1
ENST00000355870.7	STK31	0	0	0	1	1	2	0	1
ENST00000453372.6	ZNF562	2	2	5	5	1	5	3	2
ENST00000392129.10	TMCO1	20	19	54	55	22	41	23	39
ENST00000361921.7	DIO1	0	0	0	0	0	0	0	0
ENST00000343684.3	NKAPL	0	0	0	0	0	0	0	0
ENST00000595607.5	ZNF114	0	0	0	2	0	0	0	1
ENST00000451315.6	NOL7	19	22	82	81	17	49	29	35
ENST00000276654.9	LRP12	1	6	7	6	2	4	3	6
ENST00000254436.7	TRIM21	0	0	5	6	1	3	3	3
ENST00000261942.6	FAF2	19	24	41	46	22	39	14	33
ENST00000621426.6	NOL4L	0	0	0	3	1	0	1	5
ENST00000244527.8	SLC17A1	0	0	0	0	0	0	0	0
ENST00000338591.7	KLHL17	2	3	4	5	3	0	0	4
ENST00000367455.8	UCHL5	17	17	43	59	17	26	13	26
ENST00000533250.1	PRR23D1	0	0	0	0	0	0	0	0
ENST00000398631.2	PCDHA12	0	0	0	0	0	0	0	0
ENST00000358780.9	FAM76B	3	3	6	6	4	0	1	0
ENST00000315792.4	C8orf4	0	1	1	0	0	0	0	0
ENST00000619922.1	PRAMEF11	0	0	0	0	0	0	0	0
ENST00000517638.5	RALYL	0	0	0	0	0	1	0	0
ENST00000361763.8	CD3E	0	0	0	0	0	0	0	0
ENST00000614349.4	SDHD	4	5	25	30	7	6	5	5
ENST00000396789.4	LTB4R	0	0	0	0	0	0	0	0
ENST00000230732.4	POU4F3	0	0	0	0	0	0	0	0
ENST00000395209.7	DRP2	0	0	0	0	0	0	0	0
ENST00000299505.6	KIAA0355	3	1	5	6	2	5	0	1
ENST00000333190.4	ZNF804B	0	0	0	0	0	0	0	0
ENST00000372133.7	MRPS18A	8	14	17	27	7	13	5	12
ENST00000400004.6	MAGEB17	0	0	0	0	0	0	0	0
ENST00000337620.8	CBX3	40	56	140	209	51	141	34	54
ENST00000300283.10	CKMT1B	4	6	11	17	3	12	3	8
ENST00000513209.1	AC012531.3	0	0	1	0	1	1	0	0
ENST00000281154.5	SLC25A31	0	0	0	0	0	0	0	0
ENST00000328458.5	IZUMO1R	0	0	0	0	0	0	0	0
ENST00000399788.6	KDM5A	9	10	40	47	13	28	14	12
ENST00000344450.9	DUSP22	1	1	0	2	0	1	0	1
ENST00000380815.4	GMDS	5	6	12	11	5	10	4	8
ENST00000358387.8	TXNDC15	3	2	12	13	6	10	7	7
ENST00000353339.7	MFF	5	11	20	23	10	22	8	15
ENST00000439765.3	CCDC188	0	0	0	0	0	0	0	0
ENST00000395388.6	HLA-DRA	0	0	0	1	0	0	0	1
ENST00000568305.5	ASIP	0	0	0	0	0	0	0	0
ENST00000320477.9	CIDEA	0	0	0	0	0	0	0	0
ENST00000304880.2	OR1N1	0	0	0	0	0	0	0	0
ENST00000614499.4	TCTN3	7	6	16	11	10	13	9	14
ENST00000409110.5	SAG	0	0	0	0	0	0	0	0
ENST00000260372.7	HAUS2	1	2	7	7	0	9	4	10
ENST00000225842.3	CCL1	0	0	0	0	0	0	0	0
ENST00000370282.7	TMED5	12	8	20	25	21	19	13	14
ENST00000319977.8	C17orf53	1	2	2	5	4	3	3	0
ENST00000275767.3	TMEM140	0	0	0	0	0	0	0	0
ENST00000266659.7	GLIPR1	0	0	0	0	0	0	0	0
ENST00000373534.3	TSSK3	0	0	0	0	0	0	0	0
ENST00000356362.6	PUS7	10	11	26	44	11	17	12	14
ENST00000373408.3	CCDC167	7	6	3	15	5	13	0	11
ENST00000398606.7	GSTP1	36	59	70	93	40	73	40	55
ENST00000332687.10	RLIM	18	20	51	48	20	46	14	20
ENST00000392711.5	PRKAR1A	23	29	61	84	28	42	25	24
ENST00000618348.1	GOLGA6L9	0	0	0	0	0	0	0	0
ENST00000429828.5	NUTM2B	0	0	0	0	0	0	0	0
ENST00000317216.2	EGR3	0	0	0	0	0	0	0	0
ENST00000218316.3	GPR50	0	1	1	6	2	2	0	2
ENST00000378364.7	APRT	46	37	81	127	46	90	38	71
ENST00000325455.9	PGR	0	1	0	0	1	0	0	0
ENST00000407426.7	WDR43	24	37	92	117	43	75	31	39
ENST00000503362.1	SPCS3	18	16	62	72	19	47	24	31
ENST00000258821.7	TTC5	2	1	7	8	6	6	7	6
ENST00000251654.8	PCCB	14	14	33	30	17	24	22	26
ENST00000263278.8	HSD17B14	0	0	0	0	0	0	0	0
ENST00000229264.7	GNB3	0	0	0	0	0	1	2	1
ENST00000544374.2	OR5AP2	0	0	0	0	0	0	0	0
ENST00000619269.4	KANK1	1	2	3	7	2	10	1	5
ENST00000534928.5	ZCCHC7	1	0	6	9	5	5	2	6
ENST00000319562.10	FARP1	1	4	5	3	4	9	0	1
ENST00000231656.12	CDX1	0	0	0	0	0	0	0	0
ENST00000396832.5	CSNK1E	10	13	26	41	17	34	6	15
ENST00000263734.4	EPAS1	4	4	13	9	4	8	4	5
ENST00000371817.7	COL5A1	1	4	5	7	5	6	1	0
ENST00000245615.5	MBOAT7	8	11	22	19	12	17	11	11
ENST00000257627.4	OCM2	0	0	0	0	0	0	0	0
ENST00000393119.6	MKS1	4	3	8	16	2	8	2	8
ENST00000536831.5	RRP12	12	14	43	42	16	38	14	18
ENST00000341164.8	ZNF606	1	0	1	1	1	2	0	0
ENST00000563290.5	SCAPER	0	2	6	8	4	7	1	5
ENST00000433866.6	HSBP1	11	23	35	49	14	48	12	19
ENST00000370548.3	AC093155.3	2	5	11	6	1	6	1	10
ENST00000338230.3	ZNF600	0	0	0	0	0	0	0	1
ENST00000282412.8	PPM1B	0	7	13	16	8	12	4	7
ENST00000314666.10	PFAS	27	38	83	111	36	74	38	33
ENST00000426126.6	ZDHHC17	2	4	10	11	4	3	1	3
ENST00000343035.2	BSX	0	0	0	0	0	0	0	0
ENST00000367942.3	ATF6	11	12	35	32	9	27	11	17
ENST00000258534.12	DRAM1	0	0	0	1	0	1	0	0
ENST00000614247.1	HIST1H4D	92	121	280	348	118	234	121	165
ENST00000612929.1	BHLHE23	0	0	0	0	0	0	0	0
ENST00000301281.10	UBXN6	1	3	12	18	3	6	2	5
ENST00000307839.9	RPL15	288	333	803	1011	374	657	321	453
ENST00000447411.5	SLC38A4	0	0	0	0	0	0	0	0
ENST00000395503.8	ATP2A1	0	0	0	1	1	0	0	0
ENST00000340963.9	ZNF780A	0	3	1	3	1	2	1	2
ENST00000409284.1	CCDC141	0	0	0	0	0	0	0	0
ENST00000311604.7	LSP1	1	0	0	0	0	0	0	1
ENST00000300131.7	NAB2	0	2	0	2	4	2	2	2
ENST00000393408.7	CBX1	10	8	28	41	14	29	10	15
ENST00000392492.7	AANAT	0	0	0	0	0	0	0	0
ENST00000269197.10	ASXL3	1	0	3	2	2	1	6	0
ENST00000299106.8	JAM3	6	4	11	22	8	12	5	18
ENST00000395386.6	PHF20L1	7	8	18	23	11	12	1	13
ENST00000354624.5	HKDC1	0	0	0	1	0	0	0	0
ENST00000515560.1	NPY5R	0	0	0	0	0	1	0	0
ENST00000329713.4	MEX3B	3	3	4	6	1	4	6	3
ENST00000328656.8	KCNJ15	0	0	0	0	1	0	0	0
ENST00000285735.6	RHOC	3	11	15	26	5	18	3	13
ENST00000595065.5	MAGEA9B	0	0	0	0	0	0	0	1
ENST00000370192.7	DPYD	1	0	1	0	0	1	0	0
ENST00000261745.8	NAA25	14	18	49	43	16	23	19	26
ENST00000449199.6	PQLC2L	0	0	0	0	0	0	0	0
ENST00000307677.4	BCL2L1	1	1	2	6	0	3	0	1
ENST00000271153.8	CYP4B1	0	0	0	0	0	0	0	0
ENST00000344935.8	CPSF4L	0	0	0	0	0	0	0	0
ENST00000334982.8	NAA20	10	12	23	35	10	16	9	8
ENST00000229335.10	AICDA	0	0	0	0	0	0	0	0
ENST00000354757.4	PCDHB11	0	0	0	0	0	0	0	0
ENST00000301178.8	AXL	0	0	1	0	0	0	0	0
ENST00000299162.9	FOXN4	0	0	2	1	0	0	0	0
ENST00000229390.7	SRSF9	35	47	106	140	47	77	44	64
ENST00000308330.2	LEMD3	6	11	19	27	14	17	8	14
ENST00000310638.8	CYP4A11	0	0	0	0	0	0	0	0
ENST00000512576.2	PAICS	113	133	321	402	122	230	141	192
ENST00000311417.6	ZMAT3	2	3	5	4	0	4	0	2
ENST00000438525.2	CXorf51B	0	0	0	0	0	0	0	0
ENST00000336655.6	TMEM217	0	0	0	0	0	0	0	0
ENST00000235090.9	WDR77	47	44	111	134	58	81	43	53
ENST00000315580.9	ARL6IP4	6	5	16	14	3	18	2	4
ENST00000539966.5	STK24	7	6	18	21	13	14	2	7
ENST00000360131.4	AGBL5	5	8	10	11	2	4	4	6
ENST00000257979.4	MIP	0	0	0	0	0	0	0	0
ENST00000462446.5	DPCR1	0	0	0	0	0	0	0	0
ENST00000540040.2	MTRNR2L1	0	0	0	0	0	0	0	0
ENST00000344733.9	RGS12	2	0	1	2	3	2	0	0
ENST00000257189.4	DSG3	0	0	0	1	0	0	0	0
ENST00000369889.5	WBP1L	2	0	2	1	0	1	0	1
ENST00000262041.5	MEOX2	0	0	0	0	0	0	0	0
ENST00000309562.3	OR4B1	0	0	0	0	0	0	1	0
ENST00000300954.9	PCSK4	0	0	0	0	0	0	0	0
ENST00000304863.5	UQCRFS1	25	38	86	110	44	79	26	54
ENST00000398322.7	ACBD4	0	0	3	0	0	1	0	0
ENST00000261326.5	MOCOS	4	5	6	13	3	7	6	9
ENST00000258648.6	MED4	8	10	20	19	10	10	8	11
ENST00000404767.7	INTS1	28	25	53	58	25	43	22	24
ENST00000216807.11	BRMS1L	2	4	10	17	6	9	4	10
ENST00000298190.10	KRBOX4	2	2	1	1	1	2	0	1
ENST00000332912.3	SPATA45	0	0	0	0	0	0	0	0
ENST00000290649.9	AMFR	8	11	32	25	13	22	14	15
ENST00000366735.5	MRPL55	14	14	29	28	12	21	13	18
ENST00000377901.8	TMEM71	0	0	0	0	0	0	0	0
ENST00000317716.13	CDHR3	0	0	0	1	0	0	0	0
ENST00000325421.6	ZNF579	4	4	7	5	1	8	2	3
ENST00000334785.11	NEXN	0	1	3	2	2	2	0	1
ENST00000261318.4	C12orf49	1	1	2	2	2	0	3	0
ENST00000263056.5	MAP3K8	0	0	0	0	0	0	0	0
ENST00000245796.10	PSD4	0	0	0	0	0	0	1	0
ENST00000264258.7	RPL31	127	227	464	586	207	353	138	254
ENST00000358615.8	GYPE	0	0	0	0	0	0	0	0
ENST00000259750.8	TTBK1	0	0	0	0	0	0	0	0
ENST00000267291.6	RNF113B	0	0	0	0	0	0	0	0
ENST00000271915.8	KCNN3	0	0	0	4	0	2	0	0
ENST00000549701.5	DNM1L	19	27	53	50	29	34	11	24
ENST00000306376.9	ETV5	0	0	0	2	0	0	0	1
ENST00000350997.11	FADS1	5	11	27	34	19	32	8	15
ENST00000266980.8	SLC39A5	0	0	0	0	0	0	0	0
ENST00000368358.3	HCN3	0	1	2	3	0	1	1	0
ENST00000408011.7	KCTD1	1	2	1	0	0	2	1	0
ENST00000281772.13	KANSL1L	0	2	5	4	1	5	1	3
ENST00000450735.6	HOMER2	2	2	3	2	2	1	1	1
ENST00000543490.5	FAM237A	0	0	0	0	0	0	0	0
ENST00000456283.6	ZNF714	5	3	9	7	2	3	6	7
ENST00000541182.1	ARF1	43	59	140	175	68	128	53	71
ENST00000270815.4	C1orf216	0	0	0	0	0	0	0	0
ENST00000269932.10	ARMC6	11	20	33	55	13	48	7	7
ENST00000326840.10	DCBLD2	3	6	12	7	7	16	1	16
ENST00000372748.7	COL9A2	0	1	0	0	0	0	0	0
ENST00000222286.8	GAPDHS	0	0	0	0	0	0	0	0
ENST00000308511.8	CCAR2	10	16	54	56	19	35	17	17
ENST00000258662.2	NUDT15	4	4	8	13	3	6	6	9
ENST00000244096.7	MAGEA10	0	0	0	0	0	0	0	0
ENST00000357685.9	BCO2	0	0	0	0	0	0	0	0
ENST00000339507.9	PRMT7	4	7	18	28	9	19	7	15
ENST00000435532.7	NEDD4	4	3	9	6	7	5	2	2
ENST00000339020.7	SMIM15	3	3	4	10	2	3	1	7
ENST00000261047.7	GUCA1C	0	0	0	0	0	0	0	0
ENST00000326739.8	IMPDH2	81	97	233	259	92	147	84	99
ENST00000368170.7	CD1C	0	0	0	0	0	0	0	0
ENST00000280191.6	SPATA4	0	0	0	0	0	0	0	0
ENST00000355739.8	ERCC5	0	1	6	1	0	2	5	1
ENST00000299980.8	AP1G1	13	31	52	63	19	31	14	40
ENST00000392320.6	STAT4	1	0	1	0	1	0	0	1
ENST00000376650.1	DPRX	0	0	0	0	0	0	0	0
ENST00000360004.5	HLA-DRB1	0	2	1	1	2	2	0	1
ENST00000613488.2	CU639417.2	0	0	0	2	2	2	0	1
ENST00000452236.2	ZBED9	2	1	5	3	0	5	1	0
ENST00000611388.1	ANKRD20A3	0	0	0	0	0	0	0	0
ENST00000336868.7	NXN	6	6	11	10	2	11	10	14
ENST00000396720.7	BICRA	2	0	4	8	5	5	2	1
ENST00000523189.5	RANBP17	3	2	8	4	4	5	4	8
ENST00000531293.1	SLN	0	0	0	0	0	0	0	0
ENST00000337938.6	EDN3	0	0	0	0	0	0	0	0
ENST00000269205.5	SLC25A52	0	0	0	1	0	0	0	0
ENST00000309422.6	VEGFB	1	2	0	2	1	1	1	1
ENST00000375916.3	APOM	0	0	1	0	0	0	1	0
ENST00000328224.6	KCNA4	0	0	0	0	0	0	0	0
ENST00000395297.5	FAM135B	0	0	0	0	0	0	1	0
ENST00000366649.6	C1orf131	7	14	30	24	10	19	14	6
ENST00000345057.8	TRADD	1	1	0	1	1	0	0	0
ENST00000330978.3	BOLA2	13	14	19	28	7	10	8	7
ENST00000536262.2	SLC5A8	0	0	0	0	0	0	0	0
ENST00000521654.6	RNF217	0	1	1	2	1	5	2	1
ENST00000375766.7	FBLIM1	1	0	0	3	0	1	2	4
ENST00000264192.7	CYTIP	0	0	0	0	0	0	0	0
ENST00000398052.8	GRK4	0	0	3	0	0	0	0	0
ENST00000375792.7	DDAH2	1	3	4	4	2	2	3	0
ENST00000543155.5	COPS7A	6	11	28	17	11	22	7	10
ENST00000340781.8	SLC26A9	0	0	0	0	0	0	0	0
ENST00000635120.1	CSMD1	0	0	0	0	0	0	0	0
ENST00000292125.6	PSG6	0	0	0	0	0	0	0	0
ENST00000369809.5	DNASE1L1	1	1	2	3	1	3	1	0
ENST00000331161.8	ENKUR	0	0	0	0	0	0	0	0
ENST00000258888.5	ALPK3	0	0	0	2	0	0	0	0
ENST00000317868.8	ATG4C	3	2	4	6	4	6	3	3
ENST00000341901.4	SBK1	0	0	0	0	0	0	0	0
ENST00000295731.6	IHH	0	0	0	0	0	0	0	0
ENST00000244769.8	ATXN1	0	0	0	2	1	0	1	0
ENST00000311227.6	TEAD2	5	0	2	3	2	1	1	1
ENST00000578454.5	NCOA4	16	23	63	81	32	49	26	25
ENST00000286614.10	MMP16	0	2	9	2	3	3	2	0
ENST00000298310.9	NEMF	5	8	23	30	12	16	9	12
ENST00000330767.4	TMEM95	0	0	0	0	0	0	0	0
ENST00000242248.9	POLM	0	0	3	4	1	1	4	1
ENST00000367229.5	CHIT1	0	0	0	0	0	0	0	0
ENST00000314423.11	UTP4	13	25	43	55	18	34	18	43
ENST00000503771.1	TMEM158	0	0	0	0	1	0	0	1
ENST00000240100.6	DUSP4	1	0	1	4	0	1	2	1
ENST00000370466.3	GBP2	0	0	0	0	0	0	0	0
ENST00000611249.2	FSBP	1	3	4	5	1	1	4	4
ENST00000296327.9	SLC51A	0	0	0	0	0	0	0	0
ENST00000307407.7	CXCL8	0	0	0	0	0	0	0	0
ENST00000304166.8	ADCYAP1R1	1	0	0	2	0	1	0	0
ENST00000263408.4	C9	0	0	0	0	0	0	0	0
ENST00000606183.3	POU5F2	0	0	0	0	0	0	0	0
ENST00000281437.5	BARX2	0	3	0	4	3	5	0	1
ENST00000592179.5	ANKRD29	0	0	0	0	0	2	0	0
ENST00000379747.8	POSTN	0	0	0	0	0	0	0	0
ENST00000306503.5	SOCS5	0	2	2	7	1	0	1	1
ENST00000512055.5	CPNE4	0	0	0	0	0	0	0	0
ENST00000402693.4	MEX3D	1	0	2	3	1	2	0	1
ENST00000263663.9	TAF1B	5	14	34	31	14	24	12	22
ENST00000465995.5	DNAJC24	1	1	1	6	0	0	1	5
ENST00000341948.6	PCDHB13	0	0	0	0	1	0	0	0
ENST00000409382.7	ST6GAL2	1	0	0	0	0	1	0	0
ENST00000282226.4	FAM151B	0	0	1	2	0	0	1	0
ENST00000398458.3	TMPRSS12	0	0	0	0	0	0	0	0
ENST00000337623.7	EDRF1	9	9	20	27	9	16	9	18
ENST00000268070.8	ADAMTS17	0	0	4	3	1	4	0	0
ENST00000476832.1	ALG2	3	7	8	20	9	7	5	5
ENST00000435339.3	LPAR4	0	0	0	0	0	0	0	0
ENST00000330194.2	C10orf107	0	0	1	0	0	0	0	0
ENST00000375819.2	LY6G6C	0	0	0	0	0	0	0	0
ENST00000344644.9	UGT1A10	0	0	0	0	0	0	0	0
ENST00000639111.1	GABRG2	0	0	0	0	0	0	0	0
ENST00000377179.3	ZNF311	0	0	0	0	0	0	0	0
ENST00000341319.7	KLHL6	0	0	0	0	0	0	0	0
ENST00000359426.6	HK1	15	15	48	53	19	36	18	28
ENST00000375472.7	SUSD3	0	0	0	0	0	0	0	0
ENST00000536300.1	SP6	0	0	0	0	1	0	0	0
ENST00000409117.7	DFNB59	0	0	0	0	0	0	0	0
ENST00000391973.6	SEPT2	45	45	127	171	48	83	52	73
ENST00000316249.3	KCNG2	0	1	0	0	0	0	0	0
ENST00000358677.9	SPATS2L	7	2	7	13	7	8	1	8
ENST00000533211.5	SPTBN2	1	5	16	13	5	4	2	4
ENST00000267119.5	KRT71	0	0	0	0	0	0	0	0
ENST00000401408.5	CLHC1	0	0	0	0	1	0	0	0
ENST00000382448.8	JMJD7-PLA2G4B	0	0	0	1	0	2	0	0
ENST00000357700.10	ASB13	5	1	14	6	5	7	0	5
ENST00000259874.5	IER3	0	0	0	0	0	1	0	2
ENST00000373075.6	MEAF6	9	5	17	22	9	14	6	9
ENST00000564536.2	AC092718.3	2	8	13	11	4	7	3	11
ENST00000344962.8	FAM221A	0	1	3	1	1	1	1	2
ENST00000263774.8	NDUFS3	21	23	65	74	20	45	29	27
ENST00000509111.2	AC018709.1	0	0	0	0	0	0	0	0
ENST00000318962.8	ALS2CL	0	0	0	0	0	0	0	0
ENST00000379153.3	CD83	0	0	2	2	1	0	1	0
ENST00000229328.9	PRKAB1	5	9	11	7	4	9	3	7
ENST00000357330.6	GALP	0	0	0	0	0	0	0	0
ENST00000381809.7	AK3	2	2	5	8	1	9	1	1
ENST00000311148.8	ACOT1	7	5	5	8	2	7	2	4
ENST00000361781.6	SGMS1	1	0	0	3	2	0	1	1
ENST00000366926.3	SLC30A10	0	0	2	0	0	0	0	0
ENST00000371741.5	KCNB1	0	0	0	0	0	0	0	0
ENST00000356487.9	GPI	105	108	291	327	125	250	108	130
ENST00000367818.3	XCL1	0	0	0	0	0	0	0	0
ENST00000332822.4	NOG	1	1	3	2	0	1	0	1
ENST00000236959.13	ATIC	47	67	161	140	68	134	41	62
ENST00000330020.4	AC115220.1	0	0	0	0	0	0	0	0
ENST00000468148.5	RAB23	2	4	8	7	2	5	2	4
ENST00000257600.3	DTX1	0	0	0	0	0	0	0	0
ENST00000007699.9	YBX2	0	1	1	1	1	0	0	1
ENST00000320865.3	B3GNTL1	0	1	1	1	2	1	1	1
ENST00000298573.8	DUSP16	1	0	5	8	1	3	3	9
ENST00000331200.7	DUT	22	36	68	82	30	67	17	22
ENST00000261180.8	TRHDE	0	0	2	0	1	1	0	0
ENST00000356562.6	WFDC11	0	0	0	0	0	0	0	0
ENST00000443905.6	ZNF506	0	0	0	1	0	0	0	1
ENST00000371442.3	RNF113A	4	8	10	12	8	6	2	4
ENST00000252677.3	BMP15	0	0	0	0	0	0	0	0
ENST00000268624.7	ADAD2	0	0	0	0	0	0	0	0
ENST00000460469.1	NMD3	10	15	45	44	17	31	21	18
ENST00000046087.6	ZPBP	0	0	0	0	0	0	0	0
ENST00000553811.1	AL355102.2	0	0	0	0	0	0	0	0
ENST00000299721.3	CPLX4	0	0	0	0	0	0	0	0
ENST00000307161.5	MTNR1A	0	0	0	0	0	0	0	0
ENST00000260228.2	MMP20	0	0	0	0	0	0	0	0
ENST00000222674.2	NPVF	0	0	0	0	0	0	0	0
ENST00000295321.8	IWS1	11	14	36	42	12	32	16	16
ENST00000304786.11	SRP9	38	56	116	141	55	92	64	110
ENST00000505790.5	IRX4	0	0	0	1	0	1	0	0
ENST00000449977.6	CT62	0	0	0	0	0	0	0	0
ENST00000317995.4	CA8	1	1	0	6	6	5	1	7
ENST00000372398.5	NCS1	1	0	5	9	4	2	5	2
ENST00000535456.6	GLB1L2	4	5	5	10	8	5	6	6
ENST00000396981.6	UBE2G1	11	8	17	19	13	8	1	7
ENST00000278935.7	CEP164	5	3	7	10	1	7	5	3
ENST00000296266.7	IFT122	3	4	8	11	6	6	7	4
ENST00000319416.6	TEX35	0	0	0	0	0	0	0	0
ENST00000514251.5	ZBTB38	1	3	4	10	1	1	1	3
ENST00000420428.6	CELF4	0	0	0	0	0	0	0	0
ENST00000301490.8	NUDT8	1	1	3	7	2	5	0	1
ENST00000306442.4	PPIC	4	4	19	13	6	10	5	13
ENST00000307637.4	C3AR1	0	0	0	0	0	0	0	0
ENST00000297661.8	UBAP1	0	0	11	19	2	15	2	8
ENST00000373935.3	IPMK	2	3	4	6	1	1	2	2
ENST00000381813.4	CYS1	0	0	0	0	0	0	0	0
ENST00000505139.1	AL691442.1	0	0	1	1	0	1	0	0
ENST00000307149.9	COG7	4	4	12	6	6	6	3	11
ENST00000248114.6	GFER	1	3	5	5	6	2	2	4
ENST00000334651.10	DHRSX	1	1	2	1	1	2	1	3
ENST00000305949.5	MTBP	2	1	11	10	7	6	2	10
ENST00000259253.10	UGGT1	10	15	39	39	15	31	18	25
ENST00000259234.10	SAP130	9	13	34	38	16	19	7	14
ENST00000370141.6	TRMT13	7	9	5	12	4	7	3	4
ENST00000319283.7	GORASP1	2	6	14	14	5	4	3	1
ENST00000300179.6	NYAP1	0	0	0	0	0	0	0	0
ENST00000259351.9	RALGPS1	0	0	0	1	0	1	0	0
ENST00000284995.10	TSEN2	1	7	9	7	4	5	5	2
ENST00000261195.2	GYS2	0	0	0	0	0	0	0	0
ENST00000447079.4	CDK12	27	27	30	65	23	47	23	32
ENST00000397833.3	C12orf74	0	0	0	0	0	0	0	0
ENST00000225298.11	UTP18	24	22	70	83	22	52	20	27
ENST00000533558.5	CYB5R2	0	0	0	0	0	0	0	0
ENST00000304372.5	KCTD19	0	0	1	0	0	1	0	0
ENST00000377084.3	SLITRK1	0	0	0	0	0	0	0	0
ENST00000341516.9	DCAF5	6	7	12	14	3	12	3	10
ENST00000409785.8	KCMF1	3	3	7	10	10	8	2	8
ENST00000401695.7	RPS14	161	168	353	460	188	372	180	234
ENST00000357607.6	BMX	0	0	0	0	0	0	0	0
ENST00000388923.4	C6orf163	0	0	0	0	0	0	0	0
ENST00000372213.7	MAT1A	0	0	0	1	0	0	0	0
ENST00000378000.5	PTER	2	4	6	11	4	8	1	3
ENST00000614987.4	RPS6KA5	1	3	3	5	2	2	0	4
ENST00000391352.1	KRTAP16-1	0	0	0	1	1	0	0	0
ENST00000206544.8	SLC22A17	0	2	1	7	0	2	1	0
ENST00000541515.3	C7orf55-LUC7L2	14	26	53	71	24	57	15	25
ENST00000423556.6	ELMSAN1	3	2	3	9	3	12	2	4
ENST00000231173.5	PCDHB15	0	0	0	0	0	1	1	0
ENST00000331238.6	RTN4RL1	1	0	0	0	0	1	1	0
ENST00000340611.8	BRAT1	12	15	34	35	14	21	15	20
ENST00000335211.8	IGFN1	0	0	0	0	0	1	0	0
ENST00000337995.3	ZNF420	3	0	1	3	0	3	1	0
ENST00000252071.8	ACTR3C	1	0	2	2	0	2	0	0
ENST00000011473.6	SYPL1	16	11	49	55	13	25	15	44
ENST00000394685.7	CEMIP	0	0	0	2	0	0	0	0
ENST00000636166.1	AC104452.1	0	0	2	2	0	0	0	0
ENST00000215565.2	NDUFB7	9	21	37	44	24	31	7	9
ENST00000424747.1	SLC52A1	0	0	0	0	0	0	0	0
ENST00000343499.8	ZNF177	0	0	1	0	0	0	0	0
ENST00000302102.9	ATP1A3	3	3	16	13	8	12	5	5
ENST00000234389.3	GRIN3B	0	0	0	0	0	0	0	0
