tx_id	gene_name	undepleted	oligo_depletion
ENST00000473559.5	C4orf36	0	0
ENST00000369512.2	NGF	0	0
ENST00000337530.10	KIAA1958	8	49
ENST00000614859.4	C1orf158	0	1
ENST00000320848.6	MRFAP1L1	97	552
ENST00000306357.8	STX8	26	154
ENST00000369162.6	ASCC3	70	474
ENST00000266086.5	SLC5A4	0	0
ENST00000405894.3	FAM161A	11	53
ENST00000333175.9	TMEM259	25	194
ENST00000320185.6	FGF8	0	2
ENST00000308064.6	CHST1	0	0
ENST00000367506.9	TRMT1L	55	316
ENST00000454243.6	PHYHIP	0	0
ENST00000450136.1	TRIM32	25	202
ENST00000355190.7	C6orf89	28	230
ENST00000395715.7	TRPS1	9	91
ENST00000430223.6	NIPAL2	4	7
ENST00000521871.5	FBXO41	1	5
ENST00000282516.12	NIPBL	69	371
ENST00000354454.7	LRMP	0	0
ENST00000374251.5	CXorf65	0	0
ENST00000323701.10	USP39	72	622
ENST00000545336.5	CCDC91	6	95
ENST00000323482.8	ACSS1	6	82
ENST00000398888.6	USP19	84	488
ENST00000375887.8	TNFSF13B	0	0
ENST00000356751.8	MAMSTR	1	4
ENST00000369151.7	CACUL1	17	109
ENST00000397801.5	ROBO3	8	52
ENST00000318782.8	PAQR4	6	80
ENST00000291900.6	ZER1	19	198
ENST00000409699.6	MEGF11	3	25
ENST00000170168.8	REXO1	10	87
ENST00000321801.11	BOLL	0	0
ENST00000303145.11	MDM1	11	36
ENST00000265564.7	EXOSC7	56	359
ENST00000333219.8	ING1	9	47
ENST00000203664.9	OTUB2	5	22
ENST00000252321.4	KCNA5	0	2
ENST00000261707.7	SLC6A4	0	0
ENST00000228438.2	CLEC2B	0	0
ENST00000255262.3	NMUR2	1	0
ENST00000370345.7	SEC31B	1	8
ENST00000612771.4	FADS6	0	0
ENST00000476371.1	MRPS14	71	444
ENST00000326783.3	EDDM3B	0	0
ENST00000246115.4	S1PR4	0	0
ENST00000540163.5	RBM7	24	149
ENST00000433867.5	PRKD2	18	113
ENST00000261534.8	POMT2	15	88
ENST00000441259.1	PRF1	0	0
ENST00000244020.4	SRSF6	571	3609
ENST00000369239.9	PNISR	46	315
ENST00000261592.9	NOL4	1	6
ENST00000340080.8	MIOS	26	184
ENST00000380130.6	N4BP2L1	0	0
ENST00000411638.6	NELFA	66	406
ENST00000375429.7	NELFE	108	599
ENST00000444313.7	PARVG	0	0
ENST00000295119.8	NUP35	57	306
ENST00000406606.7	VAV2	20	110
ENST00000259983.7	C6orf52	0	5
ENST00000569055.2	TBC1D3G	0	0
ENST00000236147.4	SELL	0	0
ENST00000267017.3	NPFF	0	0
ENST00000542739.2	CXorf49B	0	0
ENST00000336123.4	IL17F	0	0
ENST00000230036.1	GPLD1	1	12
ENST00000333677.6	ARHGEF37	0	3
ENST00000373795.6	SRSF4	106	745
ENST00000315409.2	OR11H4	0	0
ENST00000262415.7	DHX8	81	507
ENST00000311638.7	THAP6	7	42
ENST00000303251.10	RAB24	25	154
ENST00000431993.3	HSFX3	0	0
ENST00000355237.6	OCLN	18	98
ENST00000361565.8	IPO9	170	991
ENST00000340607.4	PTGES	2	12
ENST00000296292.7	RFT1	37	309
ENST00000266088.8	SLC5A1	0	0
ENST00000262839.2	TRPC5	0	0
ENST00000370351.8	SLC17A9	0	0
ENST00000235310.7	MAD2L2	28	249
ENST00000314392.12	DPM2	24	135
ENST00000451287.6	PPM1N	2	7
ENST00000394295.5	ANXA4	15	100
ENST00000263265.10	PLEKHA4	3	9
ENST00000374855.8	ALDOB	0	0
ENST00000619056.1	AC091980.2	0	0
ENST00000274673.7	FAM217A	1	0
ENST00000372945.7	MRPS16	89	544
ENST00000273986.8	CISD2	49	310
ENST00000316836.4	PNMA1	59	383
ENST00000641646.1	OR10H3	0	0
ENST00000282282.3	ZNF547	0	6
ENST00000397786.6	MED13	43	257
ENST00000641206.1	ZFHX3	10	75
ENST00000465518.2	RAB42	0	0
ENST00000381151.4	SLC5A3	44	216
ENST00000468739.1	SPRR2F	0	2
ENST00000247452.3	MAGEC2	6	14
ENST00000336133.7	SARNP	103	551
ENST00000367734.3	OLIG3	0	0
ENST00000370500.9	GTF2B	53	339
ENST00000526619.6	GOLGA8F	0	0
ENST00000320717.7	GLS	90	591
ENST00000292928.6	ZNF382	1	12
ENST00000442047.2	LRRC74B	1	3
ENST00000339594.8	BAZ1B	183	1144
ENST00000261366.9	LMNB1	290	2022
ENST00000453153.6	FASTKD1	31	150
ENST00000292450.8	ZSCAN21	18	65
ENST00000327337.5	FAM186A	0	0
ENST00000332663.3	AC135068.1	0	0
ENST00000361355.8	AMY2B	0	0
ENST00000307768.4	JAGN1	55	327
ENST00000370481.8	GBP3	0	0
ENST00000279024.8	KIAA1755	0	0
ENST00000392539.3	HOXD13	74	429
ENST00000301532.3	OR5I1	0	0
ENST00000375592.7	FBXO42	29	194
ENST00000470487.5	GOLIM4	45	240
ENST00000321596.5	CATSPER2	0	0
ENST00000640302.1	AC018793.5	0	0
ENST00000262134.9	LPCAT2	15	117
ENST00000314099.9	CTAGE9	0	3
ENST00000437936.1	IGFL1	0	0
ENST00000407008.7	NLK	3	33
ENST00000401548.7	MEI1	0	0
ENST00000264668.6	MTRR	45	219
ENST00000292114.7	TMEM199	40	262
ENST00000278193.6	LIN7C	75	456
ENST00000561878.1	TMEM170A	12	57
ENST00000308860.10	ADCK5	7	21
ENST00000376630.4	HLA-E	51	256
ENST00000341735.3	MESP2	0	10
ENST00000266014.10	GLT8D1	16	82
ENST00000372789.5	WFDC5	0	0
ENST00000256682.8	ARF3	46	289
ENST00000381431.9	SGCB	25	128
ENST00000524983.2	DBX1	0	0
ENST00000303077.6	SIX2	14	104
ENST00000265191.3	NME5	0	7
ENST00000313093.6	ARHGAP45	0	9
ENST00000451237.2	B3GALT4	0	1
ENST00000612492.4	PMP22	8	31
ENST00000272520.3	C1QL2	0	1
ENST00000299492.8	PPFIBP2	5	13
ENST00000324198.10	GRK3	3	39
ENST00000458385.6	CFAP97	24	119
ENST00000416165.5	BAHD1	43	250
ENST00000254770.2	LANCL2	42	309
ENST00000403892.7	TST	31	285
ENST00000338399.8	CDK5RAP3	75	352
ENST00000260953.9	METTL5	49	274
ENST00000276816.8	ZNF16	15	70
ENST00000611392.5	AC092329.3	5	30
ENST00000303305.10	PA2G4	426	2873
ENST00000262570.9	CHCHD3	84	573
ENST00000371201.3	C1orf87	0	0
ENST00000304661.5	C1GALT1C1	35	189
ENST00000409212.5	SH3BP4	22	151
ENST00000359193.3	HIST1H2AG	982	6499
ENST00000356530.5	HIST1H2BF	226	1539
ENST00000190165.2	DMRT3	0	6
ENST00000289269.6	PCDHAC2	0	0
ENST00000324768.5	CREG2	0	3
ENST00000600536.1	AC004754.1	9	56
ENST00000444565.1	POM121L2	0	0
ENST00000262811.10	MAST3	13	54
ENST00000378670.7	UQCRQ	178	1006
ENST00000300098.2	GPR182	0	0
ENST00000375234.7	AAED1	11	51
ENST00000284509.10	ATP8B4	0	1
ENST00000247933.8	IDUA	1	6
ENST00000486685.2	TSPAN33	6	36
ENST00000377962.7	CNMD	0	0
ENST00000263967.3	PIK3CA	4	59
ENST00000368969.8	SETDB1	67	396
ENST00000638972.1	ADAMTS19	2	13
ENST00000215832.10	MAPK1	97	718
ENST00000380523.8	GEMIN8	16	124
ENST00000075503.7	STYK1	0	0
ENST00000370032.9	HENMT1	0	0
ENST00000354670.8	BMF	0	7
ENST00000585281.5	ANXA8	0	0
ENST00000397358.7	HMBOX1	5	45
ENST00000375495.7	ZNF484	6	43
ENST00000579534.5	POLI	7	42
ENST00000262891.8	MARK4	11	85
ENST00000311330.3	CD248	0	0
ENST00000409644.5	WDR81	16	165
ENST00000221132.7	TNFRSF10A	0	0
ENST00000369681.9	CYB5R4	16	81
ENST00000314933.6	C1QB	0	0
ENST00000334197.11	ZNF347	1	6
ENST00000369470.1	CD101	0	1
ENST00000407242.6	LRRC32	0	3
ENST00000374007.5	ASAH2B	0	15
ENST00000397196.6	WNT5B	2	10
ENST00000301935.9	UBXN1	81	552
ENST00000391911.5	LAMB3	0	1
ENST00000330374.6	VMA21	49	270
ENST00000553443.5	TTC6	0	2
ENST00000399336.8	NOMO3	135	761
ENST00000326595.11	CCDC66	14	84
ENST00000356607.8	PEX14	33	222
ENST00000266069.4	GID8	35	250
ENST00000377873.7	BFSP1	5	25
ENST00000300291.9	NUDT21	124	837
ENST00000261921.7	LOXL1	2	20
ENST00000237201.1	SPACA1	0	0
ENST00000356786.9	CCDC88B	0	8
ENST00000334600.6	PRAMEF14	0	2
ENST00000637493.1	FAM240B	0	0
ENST00000625106.3	NXF2	0	0
ENST00000331597.8	P4HA3	3	2
ENST00000228918.8	LTBR	10	63
ENST00000262518.8	SRCAP	236	1516
ENST00000640117.1	GNG14	0	0
ENST00000394540.3	FKBP2	34	182
ENST00000217402.2	CHMP4B	62	402
ENST00000328649.10	CIB1	37	273
ENST00000278888.7	MS4A2	0	0
ENST00000460680.5	BAP1	55	276
ENST00000368910.3	TNFAIP8L2	0	0
ENST00000264990.10	ACAD11	33	233
ENST00000302060.9	DNAJC18	4	98
ENST00000518322.5	FAM92A	15	112
ENST00000306467.9	CEP120	12	73
ENST00000530167.1	H2AFX	501	3119
ENST00000375643.7	IARS	596	3849
ENST00000395003.5	JADE2	1	8
ENST00000368977.8	AFG1L	3	38
ENST00000372780.5	TCEAL2	9	50
ENST00000641320.1	OR5AS1	0	0
ENST00000313663.11	C2CD3	10	76
ENST00000577745.1	SLC25A35	3	21
ENST00000282344.10	USP12	5	19
ENST00000518318.6	POU6F2	1	4
ENST00000407528.6	CADM2	4	13
ENST00000304895.8	GUSB	28	177
ENST00000397224.8	FOXRED2	78	455
ENST00000228741.7	ELK3	1	11
ENST00000345005.8	CLK3	27	220
ENST00000225964.9	COL1A1	28	153
ENST00000398571.6	USP34	39	315
ENST00000622186.4	SLC6A6	3	24
ENST00000331710.9	TBK1	21	125
ENST00000597252.5	ZNF836	0	7
ENST00000318238.8	SAMD9L	0	0
ENST00000534324.5	CYB5RL	1	20
ENST00000221996.11	CRX	0	0
ENST00000310232.10	CCDC13	0	1
ENST00000512369.1	DAPP1	0	0
ENST00000394919.5	ASCC1	35	271
ENST00000167586.6	KRT14	1	0
ENST00000397167.5	SFMBT2	10	79
ENST00000322527.3	CCDC168	0	1
ENST00000250454.7	EAPP	43	263
ENST00000372007.9	PAK3	3	9
ENST00000376332.7	CHRDL2	0	0
ENST00000375991.8	ISCA1	12	93
ENST00000377960.8	GLIPR2	13	70
ENST00000270649.10	ZNF614	10	18
ENST00000054668.5	UTS2	0	0
ENST00000446864.1	SPANXN4	0	0
ENST00000620612.5	NBPF26	6	23
ENST00000453464.2	RNF223	0	0
ENST00000328666.10	SIRT7	9	66
ENST00000368455.8	HSF2	41	330
ENST00000295417.3	FZD5	2	53
ENST00000329548.4	MFSD5	23	137
ENST00000389832.5	MRGPRE	0	0
ENST00000295092.2	FAM84A	2	5
ENST00000611028.2	FOLR3	0	0
ENST00000264039.6	GPC1	19	114
ENST00000599359.1	TNFSF14	0	0
ENST00000393045.6	PIAS3	34	262
ENST00000306675.4	ADRA1B	2	1
ENST00000381480.6	DENND1C	0	2
ENST00000200652.3	SLC22A4	2	12
ENST00000574298.5	ZNF75A	0	12
ENST00000370456.4	GBP6	0	1
ENST00000369902.7	SUFU	32	180
ENST00000334194.3	CYP4Z1	0	1
ENST00000392067.7	SAMD4A	5	23
ENST00000299413.6	TRIM44	38	199
ENST00000298198.4	PGM2L1	7	46
ENST00000370575.4	PYROXD2	1	8
ENST00000354200.4	TBC1D20	8	80
ENST00000227507.2	CCND1	64	381
ENST00000539589.5	PACSIN3	12	107
ENST00000216797.9	NFKBIA	33	200
ENST00000334241.8	ZNF555	3	29
ENST00000327628.9	TRAK1	8	40
ENST00000260010.6	TLR2	0	0
ENST00000280350.8	PIH1D2	2	16
ENST00000234875.8	RPL22	594	3342
ENST00000261858.6	GLCE	13	55
ENST00000301272.6	TMIGD2	0	2
ENST00000371268.3	TMEM61	0	0
ENST00000371021.4	FRAT1	8	13
ENST00000388901.9	COPS2	65	412
ENST00000402744.8	CPE	68	453
ENST00000228916.6	SCNN1A	0	0
ENST00000356698.8	RSPO3	0	0
ENST00000274643.8	MYLK4	0	0
ENST00000443314.5	LANCL1	83	539
ENST00000367001.4	SLC30A1	22	161
ENST00000621226.2	MUC5AC	1	0
ENST00000465784.6	TBC1D2	1	9
ENST00000354947.9	PIP4K2C	52	277
ENST00000381095.7	NLGN4X	0	0
ENST00000390690.2	KRTAP13-3	0	0
ENST00000333861.4	CCDC87	2	9
ENST00000255152.2	ZSWIM3	9	58
ENST00000373042.4	C1orf122	46	247
ENST00000321522.2	OR52E2	0	0
ENST00000244709.8	TREM1	0	0
ENST00000326524.6	GDNF	0	0
ENST00000263245.9	ARFGAP3	46	369
ENST00000280800.4	PLBD2	26	201
ENST00000493960.6	FAM208A	79	554
ENST00000323443.6	LRRC57	22	94
ENST00000291386.3	SSU72	39	298
ENST00000395064.2	ZBTB9	8	67
ENST00000600449.7	TMEM185A	11	93
ENST00000564138.5	PLCG2	25	95
ENST00000490799.5	SLC26A8	0	0
ENST00000166244.7	EPHA8	2	33
ENST00000357198.8	DOK3	1	0
ENST00000641015.1	OR8D1	0	0
ENST00000368305.8	LAMTOR2	91	404
ENST00000374632.7	EPHB2	13	47
ENST00000373714.5	ZCCHC17	14	90
ENST00000357085.4	TRIM38	1	5
ENST00000373609.1	TXLNA	137	848
ENST00000533632.5	TRAPPC4	54	322
ENST00000409858.7	UAP1L1	6	33
ENST00000343736.8	TSPOAP1	3	16
ENST00000360409.7	NRP2	9	88
ENST00000372715.6	WDR34	50	363
ENST00000218006.2	GUCY2F	0	0
ENST00000496902.6	EVX1	0	0
ENST00000200135.7	ZW10	80	500
ENST00000374202.6	IL2RG	0	0
ENST00000393841.5	SLC29A1	77	565
ENST00000383075.7	ZIC4	1	3
ENST00000371818.8	IFIT3	1	2
ENST00000621198.4	SYN2	10	47
ENST00000288943.4	DUSP2	12	66
ENST00000409344.7	ELMOD3	1	18
ENST00000641019.1	OR6B3	0	0
ENST00000370314.8	GABRA3	0	1
ENST00000269141.7	CDH2	86	494
ENST00000254630.11	PTCD3	69	501
ENST00000278840.8	FADS2	55	309
ENST00000394001.1	KRT34	0	0
ENST00000359794.9	PFKM	120	790
ENST00000378429.3	PAK5	0	7
ENST00000322753.6	MINOS1	91	529
ENST00000222402.7	UBE2D4	1	16
ENST00000249749.6	DLL4	1	4
ENST00000368755.2	SPRR2B	0	0
ENST00000199706.12	MRPL28	145	947
ENST00000338086.9	PUM2	63	415
ENST00000392499.6	CRYGS	0	0
ENST00000358461.6	AFAP1	16	97
ENST00000200676.7	CETP	0	0
ENST00000155858.10	TRPM5	0	0
ENST00000544822.2	KLRC1	0	0
ENST00000284776.11	SORBS2	0	4
ENST00000298396.6	SSX3	0	0
ENST00000211413.9	PRRT1	0	1
ENST00000242257.12	MRM2	45	276
ENST00000397126.8	ZNF208	0	8
ENST00000377602.4	ST8SIA6	0	0
ENST00000370654.5	RPF1	116	851
ENST00000425042.6	HID1	11	49
ENST00000330498.3	SLC5A2	0	0
ENST00000230640.9	SKIV2L2	163	1098
ENST00000299001.10	PIWIL4	0	0
ENST00000216027.7	HSCB	15	137
ENST00000615331.4	POM121C	46	331
ENST00000303383.7	SHCBP1	44	353
ENST00000262482.10	RNF167	40	285
ENST00000602676.6	OAZ1	233	1525
ENST00000261441.9	RSBN1	24	152
ENST00000441525.3	DCAF8L1	0	1
ENST00000395665.8	FBXW10	0	0
ENST00000300105.6	CACNG2	0	0
ENST00000219207.9	PLLP	2	15
ENST00000389005.5	NCBP3	72	411
ENST00000344697.2	POMGNT2	12	64
ENST00000406697.5	C1S	1	1
ENST00000572293.5	PELP1	188	1323
ENST00000379786.8	PRR13	39	268
ENST00000244930.5	SCGB2A1	0	0
ENST00000264741.9	ITGA9	1	4
ENST00000373493.9	RBBP4	371	2506
ENST00000409358.1	DCDC2B	0	1
ENST00000282272.14	ANKRD44	3	29
ENST00000367879.8	UCK2	155	917
ENST00000378910.9	NPHS1	0	0
ENST00000289707.9	SLAMF8	0	0
ENST00000251645.2	KRT31	0	0
ENST00000301764.11	DDB1	581	3881
ENST00000623824.1	QRFP	0	0
ENST00000636215.1	ZNF654	9	64
ENST00000557342.5	SLIRP	236	1733
ENST00000341049.6	CAV1	2	27
ENST00000399604.4	ZNF594	3	14
ENST00000409501.7	UXS1	11	121
ENST00000367188.4	PPP1R15B	53	330
ENST00000359467.7	ZNF33B	7	50
ENST00000334956.12	PARVA	25	128
ENST00000367236.8	ADORA1	0	3
ENST00000299518.6	IDH3A	97	594
ENST00000262662.5	CDKN2C	27	164
ENST00000310340.9	PIGG	28	155
ENST00000287585.7	LHFPL4	0	0
ENST00000354552.7	FILIP1L	1	4
ENST00000257408.4	KLB	0	1
ENST00000218224.8	PQBP1	91	545
ENST00000398664.4	TP53TG3D	0	0
ENST00000398411.5	CST3	83	558
ENST00000297819.3	SSMEM1	0	0
ENST00000286732.4	CFAP161	0	2
ENST00000217260.8	RSPO4	0	1
ENST00000312053.8	ADGRE1	0	2
ENST00000297904.3	VEGFD	0	0
ENST00000283233.9	CCDC148	0	0
ENST00000357949.4	SERTAD1	11	59
ENST00000235345.5	SLC35D1	9	40
ENST00000303459.10	METTL15	17	104
ENST00000319017.4	SLC25A20	14	96
ENST00000257192.4	DSG1	0	0
ENST00000451188.6	TMEM151B	0	0
ENST00000426263.7	SLC2A1	104	606
ENST00000251822.6	RHOBTB2	5	21
ENST00000262302.13	NUBP2	48	333
ENST00000322059.2	OR51H1	0	0
ENST00000370035.7	FAM102B	6	65
ENST00000219334.9	SMPD3	0	3
ENST00000298299.3	ZNF22	19	170
ENST00000290429.10	MCAT	65	385
ENST00000617633.4	DDX52	108	625
ENST00000611734.1	IGKV1D-33	0	0
ENST00000333995.7	FAM9C	0	0
ENST00000394805.7	MATR3	228	1452
ENST00000371149.7	APCDD1L	0	0
ENST00000286031.10	C1orf112	43	252
ENST00000394253.7	USP49	6	15
ENST00000454158.6	RELL1	8	50
ENST00000299084.8	SPRED1	2	21
ENST00000533050.5	FAM118B	19	117
ENST00000257749.8	BACH2	6	23
ENST00000398055.7	C12orf66	4	55
ENST00000361010.7	CALCA	3	19
ENST00000306480.10	TMEM192	16	83
ENST00000473989.7	UBN2	38	260
ENST00000206765.10	TGM1	0	0
ENST00000252245.5	KRT75	1	0
ENST00000229922.6	CAP2	17	98
ENST00000272134.5	LEFTY1	0	0
ENST00000300571.6	GPRC5B	11	67
ENST00000360110.8	TFRC	207	1470
ENST00000339824.6	KSR2	1	2
ENST00000342136.8	IFNAR2	2	20
ENST00000346177.6	FLNC	40	262
ENST00000596755.1	AC003002.1	9	63
ENST00000391587.2	KRTAP3-2	0	0
ENST00000264712.7	KIF3C	5	20
ENST00000395131.5	PFDN6	78	497
ENST00000320631.7	EHD1	64	390
ENST00000038176.7	NSMAF	12	97
ENST00000328504.3	SPATA8	0	0
ENST00000371072.8	RAVER2	30	226
ENST00000285879.4	MAGEC1	1	0
ENST00000538183.6	SOD2	129	673
ENST00000431679.5	TMEM225B	1	1
ENST00000309033.4	UBXN2A	15	91
ENST00000309880.5	TIGD3	2	4
ENST00000293745.6	KRT72	0	1
ENST00000262300.12	PKMYT1	78	476
ENST00000319212.8	DIS3L	36	179
ENST00000281830.3	KCNE4	0	0
ENST00000355693.4	COA4	63	418
ENST00000343150.9	CTSL	52	299
ENST00000296046.3	CPA3	0	0
ENST00000361171.7	MVB12B	3	24
ENST00000243349.12	ACVR1C	1	2
ENST00000320241.4	FOXL1	2	2
ENST00000403665.6	F11	0	0
ENST00000322940.10	FAM206A	13	58
ENST00000234798.4	TPSG1	0	0
ENST00000394140.8	NIT2	46	219
ENST00000332029.2	SOCS1	0	1
ENST00000335040.1	OR13C8	0	0
ENST00000290354.5	CBR3	4	28
ENST00000323404.2	OR3A1	0	0
ENST00000371964.4	SURF2	63	315
ENST00000299295.6	CHODL	2	3
ENST00000403687.7	RASGRP3	0	0
ENST00000347055.3	KRCC1	1	13
ENST00000593039.5	AC004223.3	3	19
ENST00000618250.4	RHNO1	12	117
ENST00000373894.7	SMPDL3B	11	48
ENST00000371421.8	ARRDC1	7	72
ENST00000306177.9	USP42	15	159
ENST00000304337.2	TIGD4	2	8
ENST00000354884.8	SLC39A13	9	46
ENST00000447654.5	HMGA1	226	1304
ENST00000258947.7	CALCOCO2	66	366
ENST00000227868.8	PDHX	58	316
ENST00000374301.7	MTFR1L	28	147
ENST00000362065.8	FAN1	13	109
ENST00000524981.8	CFAP54	0	2
ENST00000562435.5	NETO2	22	81
ENST00000404025.2	NLRC4	0	1
ENST00000641042.1	OR10K2	0	0
ENST00000261497.8	USP22	272	1647
ENST00000261890.6	RAB11A	123	891
ENST00000370552.7	HPSE2	0	0
ENST00000304620.4	KRT78	0	1
ENST00000311129.9	PPP2R1B	118	694
ENST00000528667.5	AMPD2	37	306
ENST00000216500.9	DHRS7	33	279
ENST00000340433.3	RTL4	0	0
ENST00000377627.7	THAP3	10	71
ENST00000261892.10	SLC24A1	1	8
ENST00000551052.5	RPH3A	0	0
ENST00000258198.6	DYNC1LI2	68	429
ENST00000292385.9	DBN1	64	337
ENST00000336767.5	BRIX1	125	756
ENST00000303329.8	ARNT2	7	36
ENST00000322953.8	BANK1	0	0
ENST00000262525.5	ZNF629	62	309
ENST00000543010.5	NLRP2	0	0
ENST00000429665.3	PRSS42	0	0
ENST00000560346.5	PAK6	0	0
ENST00000614032.4	SLC38A3	8	43
ENST00000395799.7	TNRC6A	30	218
ENST00000642046.1	OR51M1	0	0
ENST00000310473.7	UCP2	9	89
ENST00000262198.8	ADNP2	17	190
ENST00000226279.7	CD38	0	0
ENST00000420613.6	KANSL2	20	156
ENST00000291568.6	CSTB	110	668
ENST00000242786.5	ADGRE5	8	40
ENST00000612356.1	IGKV2D-29	0	0
ENST00000361824.6	HORMAD1	0	0
ENST00000347708.4	HGH1	38	260
ENST00000361085.9	ZNF37A	4	51
ENST00000433078.5	TMEM243	2	14
ENST00000367002.4	RD3	0	0
ENST00000302509.8	UMOD	0	0
ENST00000619903.4	TEX28	0	0
ENST00000329565.5	SNN	2	8
ENST00000641068.1	OR2A14	0	0
ENST00000617928.4	CYFIP1	109	824
ENST00000391997.2	PDC	0	0
ENST00000558401.5	B2M	107	821
ENST00000270631.1	PTH2	0	0
ENST00000309447.5	NWD2	0	1
ENST00000219473.11	USP10	142	961
ENST00000322217.5	MYPOP	8	38
ENST00000406462.6	GPSM2	27	176
ENST00000228850.5	AKAP3	1	1
ENST00000357799.8	SGO2	39	268
ENST00000465828.5	ECI2	69	388
ENST00000391857.8	RPL13A	2030	13213
ENST00000237380.11	MED28	58	382
ENST00000295966.11	C3orf67	0	4
ENST00000272748.8	LNPK	26	155
ENST00000526104.5	RIC8A	41	290
ENST00000326828.5	CHRNA3	1	5
ENST00000604952.1	MTRNR2L6	0	0
ENST00000238112.7	CPSF3	107	651
ENST00000225844.6	CCL13	0	0
ENST00000337859.10	ZC3H15	168	876
ENST00000621587.1	TBC1D3E	0	0
ENST00000320954.10	CRTAP	61	348
ENST00000361567.2	MT-ND5	789	6692
ENST00000355235.7	TBC1D9B	63	372
ENST00000251472.8	MAST1	2	24
ENST00000309546.7	LIME1	1	2
ENST00000577790.1	AC005726.2	0	0
ENST00000550697.5	MYL6	422	2468
ENST00000352371.5	APOL4	0	0
ENST00000314340.9	AGTRAP	30	161
ENST00000311737.11	PRSS1	0	0
ENST00000258411.7	WNT10A	0	0
ENST00000400249.6	DEPDC5	4	61
ENST00000415258.5	LARS2	63	340
ENST00000369076.7	ATG5	17	131
ENST00000376468.3	NPPB	0	0
ENST00000510882.3	HDGFL1	0	0
ENST00000257177.8	ZCCHC11	30	286
ENST00000003084.10	CFTR	0	0
ENST00000495273.5	ROBO1	27	211
ENST00000391355.1	KRTAP9-6	0	0
ENST00000315330.8	CLEC1A	0	0
ENST00000366903.7	HLX	14	137
ENST00000268797.11	GFOD2	11	51
ENST00000604011.5	RNF103-CHMP3	19	97
ENST00000298159.10	CFL2	68	459
ENST00000426426.2	TMEM233	0	0
ENST00000358951.6	RAB3GAP2	52	401
ENST00000305494.5	TMEM135	33	162
ENST00000399395.7	SDR39U1	62	215
ENST00000250373.8	NFATC4	7	35
ENST00000581164.1	PPIAL4E	64	402
ENST00000267889.4	DISP2	3	13
ENST00000060969.5	SIKE1	39	259
ENST00000299529.6	CRABP1	0	0
ENST00000264012.8	CDH3	0	2
ENST00000560079.6	ZNF592	26	183
ENST00000612661.1	MARCKS	303	1983
ENST00000228682.6	GLI1	0	4
ENST00000296271.3	RHO	0	0
ENST00000306378.10	BPTF	87	647
ENST00000573521.1	PCDHGA9	0	0
ENST00000264992.7	ASTE1	14	84
ENST00000333762.5	H1FX	225	1367
ENST00000610897.4	GNB1	282	1605
ENST00000264028.4	ARCN1	227	1476
ENST00000341418.9	SKOR1	0	3
ENST00000366882.5	PDE10A	4	26
ENST00000370905.3	KLHL31	0	0
ENST00000245157.9	BBS2	46	213
ENST00000282588.6	ITGA1	2	34
ENST00000401867.5	P4HA2	22	119
ENST00000618855.4	TMPRSS4	0	0
ENST00000290216.13	SCRN2	20	95
ENST00000419869.6	STRAP	217	1307
ENST00000434178.6	MGLL	1	10
ENST00000282869.10	ZNF117	0	6
ENST00000303400.8	MAEA	76	531
ENST00000268099.13	SCAMP2	91	532
ENST00000261435.10	N4BP2	22	134
ENST00000540288.5	PLCB3	20	168
ENST00000257863.8	AMHR2	0	7
ENST00000367167.4	TMEM81	0	0
ENST00000374736.7	ABCA1	0	8
ENST00000251646.7	KRT33B	0	0
ENST00000332859.10	SUMO3	54	315
ENST00000064780.6	RELT	11	65
ENST00000456080.5	IQCF3	0	0
ENST00000303212.2	NRTN	0	3
ENST00000332397.6	SPDYE3	0	0
ENST00000544612.5	ANKRD49	4	26
ENST00000246151.8	PITHD1	44	234
ENST00000253699.7	RBSN	12	96
ENST00000261978.8	LTBP2	0	11
ENST00000374825.8	BRD2	242	1724
ENST00000322139.4	FAM133A	3	4
ENST00000443173.5	ERVMER34-1	0	0
ENST00000345080.4	LIN28B	30	162
ENST00000424479.6	PLPP5	5	30
ENST00000319121.3	KLHL11	73	527
ENST00000229135.3	IFNG	0	0
ENST00000310160.7	FUT1	0	0
ENST00000262093.9	FECH	30	228
ENST00000268533.9	NUDT7	1	45
ENST00000395176.2	DNAJC30	10	68
ENST00000373912.7	RPA2	134	805
ENST00000440314.6	CRACR2A	4	37
ENST00000378442.5	CDNF	0	4
ENST00000252992.8	CEP85	47	296
ENST00000429565.4	ZNF735	0	1
ENST00000260126.8	SLCO5A1	1	4
ENST00000376296.3	MUC21	0	0
ENST00000438700.7	PTCHD3	0	0
ENST00000514213.6	USO1	81	613
ENST00000382932.2	SLC7A4	0	0
ENST00000381894.3	TMEM74B	1	5
ENST00000270235.8	NTN5	0	0
ENST00000305444.2	OR7G3	0	0
ENST00000274457.4	FEM1C	14	85
ENST00000389420.7	ADAMTS20	0	4
ENST00000394170.6	ZKSCAN5	9	95
ENST00000242315.3	PHF24	0	0
ENST00000409990.7	WDSUB1	11	80
ENST00000333149.6	TRIM50	0	0
ENST00000373456.11	RNF19B	16	116
ENST00000641220.1	OR2T33	0	0
ENST00000403263.5	INO80D	9	86
ENST00000308370.11	LTBP4	32	225
ENST00000317037.2	OR52N2	0	0
ENST00000313608.12	MRPS23	118	684
ENST00000264228.8	SRD5A3	38	196
ENST00000263642.2	IFIH1	1	5
ENST00000377574.5	SLC22A12	0	2
ENST00000369603.9	SMNDC1	45	360
