tx_id	gene_name	NEBNext_20_34	undepleted_20_34	NEBNext_20_60	undepleted_20_60
ENST00000262186.9	KCNH2	57	18	21	3
ENST00000355602.2	DEFB107B	0	0	0	0
ENST00000374994.8	TGFBR1	39	18	18	4
ENST00000619920.4	PSMC3	116	50	51	19
ENST00000311916.6	TWNK	14	3	4	4
ENST00000532692.1	SPA17	8	0	3	0
ENST00000376406.7	MDC1	74	36	25	6
ENST00000265846.9	ADAP1	0	0	0	0
ENST00000255304.8	USPL1	7	1	5	1
ENST00000396408.7	ZNF765	2	0	1	0
ENST00000299045.7	TCP11L2	7	2	3	0
ENST00000318348.8	GLTP	3	1	2	1
ENST00000328435.2	CTAG1B	0	0	0	0
ENST00000297265.4	CHMP4C	6	1	0	0
ENST00000587424.2	SRSF8	40	14	19	2
ENST00000064571.2	CBLN4	0	0	0	0
ENST00000315683.1	OR4L1	0	0	0	0
ENST00000593756.5	FGF21	0	0	0	0
ENST00000618539.4	FDFT1	244	115	120	29
ENST00000300692.8	CD3D	18	4	5	1
ENST00000289119.6	ABHD3	33	4	5	2
ENST00000377126.3	KLF9	3	0	2	0
ENST00000327157.3	PRM3	0	0	0	0
ENST00000358571.2	PFN3	0	0	0	0
ENST00000263083.10	DPH1	30	8	14	0
ENST00000333323.4	FAM212A	2	4	1	1
ENST00000300213.8	CCNDBP1	22	11	9	3
ENST00000254850.11	ASGR2	0	0	0	0
ENST00000621907.1	GAGE2E	39	31	35	8
ENST00000306549.5	PCDHB1	0	0	0	0
ENST00000375626.7	MAGED4	0	0	0	0
ENST00000618196.4	MKL1	3	2	4	2
ENST00000313899.11	HNRNPD	255	116	114	26
ENST00000243167.8	FAAH	0	0	0	0
ENST00000287675.9	EXOG	4	4	3	0
ENST00000371974.7	SURF1	5	3	4	0
ENST00000375847.7	DNAJC16	12	5	8	1
ENST00000331552.11	NR2C2AP	5	4	2	0
ENST00000394221.2	DHFR2	11	7	12	2
ENST00000369096.8	PRDM1	0	0	0	0
ENST00000297324.4	C8orf48	0	0	0	0
ENST00000378785.6	ATAD3C	4	2	4	4
ENST00000396806.3	OR12D3	0	0	0	0
ENST00000250495.9	NEDD8	20	16	10	5
ENST00000394729.6	PRKCD	6	3	6	1
ENST00000294258.7	ZFPL1	12	10	5	3
ENST00000398612.2	ZNF596	1	0	1	0
ENST00000514667.1	AC008695.1	9	2	4	0
ENST00000622683.4	ARHGAP23	0	0	0	0
ENST00000397525.5	EIF4ENIF1	9	5	2	2
ENST00000403627.7	FAM104A	17	6	4	2
ENST00000393640.8	ST3GAL2	9	5	3	4
ENST00000342274.8	BCOR	43	35	40	5
ENST00000263708.6	PTPN4	1	1	1	0
ENST00000310118.8	PSMD2	215	88	92	22
ENST00000368799.1	FLG	0	0	0	0
ENST00000523374.5	ZNF674	0	0	1	0
ENST00000548380.5	TEX49	0	0	0	0
ENST00000261427.9	UBE2K	46	20	24	10
ENST00000535453.5	APC2	0	0	0	0
ENST00000253812.7	PCDHGA3	0	0	1	0
ENST00000491935.5	ADRM1	82	46	63	21
ENST00000371274.8	TTC22	0	0	0	0
ENST00000373703.4	PEF1	61	12	20	3
ENST00000004982.5	HSPB6	0	0	0	0
ENST00000378565.9	ITM2B	32	16	18	6
ENST00000441542.6	HDAC9	0	0	0	0
ENST00000372389.7	POLR1C	100	24	29	4
ENST00000310926.8	SLCO2A1	0	0	0	0
ENST00000360256.8	F8	1	0	0	0
ENST00000367204.5	SOX13	0	0	0	0
ENST00000308271.13	USP48	85	28	19	11
ENST00000370331.5	EVI5	8	1	3	0
ENST00000377103.2	THBD	0	0	0	0
ENST00000283415.3	LPCAT1	13	5	6	1
ENST00000394817.6	SIL1	9	6	11	0
ENST00000358399.7	GDA	0	3	2	0
ENST00000367187.7	PIK3C2B	0	0	0	0
ENST00000277225.9	ZNF462	0	0	0	0
ENST00000355797.7	MXRA7	0	1	1	1
ENST00000388781.7	LAMB4	0	0	1	0
ENST00000264808.7	PRDM5	0	0	0	0
ENST00000313349.3	SERTAD2	0	2	2	0
ENST00000367928.4	VNN1	0	0	0	0
ENST00000340750.1	OR1J4	0	0	0	0
ENST00000351486.9	BNIP1	3	0	2	2
ENST00000257867.4	LACRT	0	0	0	0
ENST00000354968.5	MYL4	34	20	10	3
ENST00000215885.3	PLA2G3	0	0	0	0
ENST00000394703.9	DMTF1	2	1	2	1
ENST00000358543.8	ALKAL1	0	0	0	0
ENST00000450035.5	TEX51	0	0	0	0
ENST00000602094.5	KXD1	17	11	10	1
ENST00000369663.9	TBX18	16	4	7	2
ENST00000429416.7	SMARCA4	76	52	54	8
ENST00000226413.4	GNRHR	0	0	0	0
ENST00000263080.2	ASPA	0	0	0	0
ENST00000227065.8	FAM149A	0	0	0	0
ENST00000240285.9	RDH10	34	9	13	6
ENST00000380702.6	PDE4A	6	2	2	0
ENST00000342537.7	ZBTB42	4	0	1	0
ENST00000379031.9	PUSL1	19	19	8	0
ENST00000281172.9	EPS8	4	2	0	0
ENST00000304477.2	UTF1	0	0	0	0
ENST00000308304.2	PROP1	0	0	0	0
ENST00000551812.5	BAZ2A	29	13	15	2
ENST00000434248.5	ZNF780B	4	1	2	0
ENST00000316770.2	OR10Q1	0	0	0	0
ENST00000409109.5	NLRX1	0	0	0	0
ENST00000614891.4	MAL2	0	0	0	0
ENST00000264444.6	MXD1	8	2	2	1
ENST00000366480.5	OR2AK2	0	0	0	0
ENST00000344731.9	SERPINB13	0	0	0	0
ENST00000372216.8	COL4A6	0	0	0	0
ENST00000375341.7	ALDH4A1	21	11	14	2
ENST00000397412.7	CRAMP1	6	1	2	3
ENST00000381042.8	PNPLA4	10	1	1	2
ENST00000324447.7	SAGE1	15	6	9	1
ENST00000242719.3	RNF11	0	1	0	1
ENST00000354024.7	RASGRP2	3	4	2	0
ENST00000373910.8	UBE2D1	9	2	2	1
ENST00000298530.7	TMEM52B	0	0	0	0
ENST00000264231.7	POPDC2	1	0	0	0
ENST00000343846.7	SUSD4	0	0	0	0
ENST00000246081.2	OTOR	0	0	0	0
ENST00000314852.2	IMP3	37	13	13	6
ENST00000396128.8	KLHL28	2	2	1	0
ENST00000367866.6	POU2F1	13	4	3	0
ENST00000307823.7	CARNS1	0	0	0	0
ENST00000296220.5	OSBPL11	1	1	0	0
ENST00000329715.2	IL25	0	0	0	0
ENST00000442011.6	TGFBI	1	0	1	0
ENST00000242057.8	AHR	0	0	0	0
ENST00000377038.7	DFFA	25	20	15	0
ENST00000372816.2	MYCL	0	0	1	0
ENST00000331469.6	CD8B	0	0	0	0
ENST00000254508.6	NUP210	114	46	53	10
ENST00000633875.3	DUXB	0	0	0	0
ENST00000272224.4	GDF7	0	0	0	0
ENST00000617620.1	GCNT7	0	0	0	0
ENST00000545075.2	MTRNR2L10	0	0	0	0
ENST00000309166.7	NRIP3	2	2	3	1
ENST00000380379.9	BPHL	6	1	4	1
ENST00000299759.10	RRAD	0	0	0	0
ENST00000515604.5	FAM47E-STBD1	1	0	1	0
ENST00000641817.1	OR51D1	0	0	0	0
ENST00000381750.8	RCL1	29	17	15	4
ENST00000533400.5	CASP1	1	0	0	0
ENST00000437809.5	GON4L	8	7	7	0
ENST00000370981.1	DIRAS3	1	0	0	0
ENST00000359481.8	PLGLB2	0	0	0	0
ENST00000286713.6	STOM	63	42	29	5
ENST00000341640.6	PAX4	0	0	0	0
ENST00000424014.6	EIF2B1	45	23	22	5
ENST00000400445.7	NBEA	2	0	0	0
ENST00000305899.4	OR10H2	0	0	0	0
ENST00000373232.7	PPA1	189	143	85	28
ENST00000376745.8	PPP1CA	115	56	58	14
ENST00000536525.6	NAV3	0	0	0	0
ENST00000590320.2	S1PR2	1	0	0	0
ENST00000361499.7	FAM135A	3	0	0	0
ENST00000265333.7	VDAC1	174	85	85	16
ENST00000532967.5	NT5C1B-RDH14	0	0	0	0
ENST00000226796.6	GAR1	57	23	16	6
ENST00000620247.1	TBC1D3K	0	0	0	0
ENST00000506868.1	TAS2R50	0	0	0	0
ENST00000341846.9	TRIM29	0	0	0	0
ENST00000425133.2	FAM104B	1	1	2	1
ENST00000312475.4	MRPL46	25	11	13	6
ENST00000430092.5	DNAH14	18	13	13	4
ENST00000380099.3	KL	0	0	0	0
ENST00000618403.4	DHRS11	18	7	14	3
ENST00000245543.5	ARMC7	3	1	6	3
ENST00000264888.5	CXCL9	0	0	0	0
ENST00000375906.5	GPANK1	26	15	9	2
ENST00000306602.2	CXCL10	0	0	0	0
ENST00000257197.7	DSC1	0	0	0	0
ENST00000573034.7	SRGAP2	5	4	1	0
ENST00000396667.7	TMEM106B	26	9	3	1
ENST00000596188.2	SLITRK4	0	0	0	0
ENST00000368144.2	OR6K6	0	0	0	0
ENST00000610710.4	CFAP57	0	0	0	0
ENST00000376759.7	RBM3	124	79	71	24
ENST00000298705.5	PPP1R36	0	0	0	0
ENST00000281523.7	ZNF385D	0	0	1	0
ENST00000372037.7	BMPR1A	2	1	2	0
ENST00000293805.9	BCL6B	3	1	2	0
ENST00000378961.8	CHGB	0	0	0	0
ENST00000473835.6	U2SURP	138	55	70	14
ENST00000062104.3	NNAT	0	0	0	0
ENST00000248076.3	F2RL3	7	5	0	2
ENST00000357337.10	MYCBP2	12	6	3	1
ENST00000359692.10	DNM2	73	32	33	10
ENST00000300006.8	C16orf45	0	0	0	0
ENST00000613322.4	AIFM2	17	11	5	1
ENST00000295095.10	ARHGAP15	2	0	3	0
ENST00000309424.7	CD3EAP	5	5	2	2
ENST00000203407.5	UQCRC1	148	63	71	11
ENST00000302904.8	UBTF	39	19	21	2
ENST00000300574.2	CRK	18	3	15	0
ENST00000295888.8	WDFY3	0	1	0	0
ENST00000217420.1	SLC32A1	0	0	0	0
ENST00000507110.5	MRPS30	129	34	41	15
ENST00000379333.5	SLC23A2	5	0	4	0
ENST00000452085.7	DSE	2	0	0	0
ENST00000324071.8	CYP2B6	0	0	0	0
ENST00000409137.7	PPP1R1C	0	0	0	0
ENST00000395468.8	MAPK1IP1L	89	29	55	6
ENST00000394272.7	HDDC3	8	4	6	0
ENST00000529689.5	CCDC90B	16	5	6	0
ENST00000550831.7	TMEM116	7	1	1	0
ENST00000374639.7	C1QC	0	0	0	0
ENST00000273067.4	MARCH4	0	0	0	0
ENST00000356130.6	OR8B4	0	0	0	0
ENST00000509242.5	ESRRB	2	0	0	0
ENST00000280346.10	DLAT	135	56	50	17
ENST00000220420.9	TGM5	0	0	0	0
ENST00000406925.5	HYPK	24	23	15	5
ENST00000248948.3	VPREB3	0	0	0	0
ENST00000287169.7	ZDHHC5	16	14	7	1
ENST00000372564.7	SH3GLB2	11	11	5	2
ENST00000328668.7	ARSI	0	0	0	0
ENST00000358127.8	PAX5	0	0	0	0
ENST00000383832.7	CPNE9	0	0	0	0
ENST00000347970.7	TM2D3	17	7	6	3
ENST00000371941.3	PREX1	1	1	1	0
ENST00000382762.7	BET1L	4	1	1	0
ENST00000366684.7	ACTA1	51	32	21	8
ENST00000572449.5	BICDL2	0	0	0	0
ENST00000262948.9	MAP2K2	17	8	14	4
ENST00000261211.7	CDK17	10	5	2	1
ENST00000395925.7	GLI3	0	0	0	0
ENST00000308418.8	RNASEH2C	16	5	5	3
ENST00000355622.6	TLR4	0	0	0	0
ENST00000474069.6	FAM71F2	0	0	0	0
ENST00000369784.7	RBM15	28	13	14	1
ENST00000608478.1	FGF2	0	2	0	0
ENST00000327355.5	FAM174B	0	0	0	0
ENST00000298316.6	ARF6	34	6	15	1
ENST00000334163.3	POLR3C	31	5	13	4
ENST00000356467.4	FAM168A	0	1	0	0
ENST00000334793.5	FOXD2	1	0	2	1
ENST00000374045.4	TNFSF15	0	0	0	0
ENST00000260385.10	RMDN3	14	13	7	3
ENST00000367814.8	MYB	58	21	37	5
ENST00000261503.9	SPECC1	2	2	1	0
ENST00000312175.6	BANF1	42	32	24	13
ENST00000542893.2	CRADD	13	2	6	0
ENST00000220003.13	CSK	21	9	12	1
ENST00000344642.6	LDLRAD2	0	0	0	0
ENST00000629403.1	NANOGP8	0	0	0	0
ENST00000382280.7	ZG16B	0	0	0	0
ENST00000303790.2	KCNAB3	0	0	0	0
ENST00000325974.8	CCZ1	17	9	3	2
ENST00000375254.7	UBR4	318	117	123	27
ENST00000276826.5	ARHGAP39	2	0	1	0
ENST00000375807.7	SECISBP2	5	3	2	1
ENST00000260526.10	ARHGAP29	0	0	0	0
ENST00000383233.7	TMEM241	2	0	1	0
ENST00000588234.5	C19orf53	18	14	2	4
ENST00000449802.5	NBEAL1	0	1	2	0
ENST00000539294.5	YTHDF3	27	11	15	2
ENST00000379151.8	GPALPP1	7	0	1	0
ENST00000436547.6	TIAL1	30	14	16	5
ENST00000356762.7	CRB3	0	0	0	0
ENST00000613569.4	TOX4	25	10	6	4
ENST00000367843.7	DCAF6	12	8	14	2
ENST00000565422.1	ANKRD66	0	0	0	0
ENST00000435962.6	TC2N	0	0	1	0
ENST00000357304.8	PRRC2B	7	9	11	2
ENST00000236826.7	MMP8	0	0	0	0
ENST00000243344.7	TTC21B	11	6	5	1
ENST00000335449.10	GLDN	0	0	0	0
ENST00000263285.10	LY9	0	0	0	0
ENST00000373161.5	TSPO2	0	0	0	0
ENST00000397545.8	CCDC40	0	0	0	0
ENST00000619189.4	KIZ	3	2	1	0
ENST00000343979.5	ZNF136	4	1	2	0
ENST00000394520.6	RNF14	20	12	12	2
ENST00000235372.11	PRDM2	11	10	15	2
ENST00000382254.5	CDH12	0	0	0	0
ENST00000314357.3	DEFB103A	0	0	0	0
ENST00000357336.3	ANKRD20A4	0	0	0	0
ENST00000264399.5	PRKG2	0	0	0	0
ENST00000443585.5	C12orf75	0	0	0	0
ENST00000221403.6	DHDH	3	0	0	0
ENST00000638862.1	ZNF888	4	1	0	1
ENST00000398485.6	PAX1	0	0	0	0
ENST00000265224.8	ANKRD7	0	0	0	0
ENST00000557258.5	FOXN3	0	0	0	0
ENST00000358823.6	CAMSAP2	1	0	0	0
ENST00000373366.2	GJB3	0	0	0	0
ENST00000326665.9	ERICH3	0	1	0	0
ENST00000293255.2	CABP5	0	0	0	0
ENST00000304460.10	SLC6A19	1	0	1	1
ENST00000304244.4	GPR25	0	0	0	0
ENST00000380573.3	ADRA1A	0	0	0	0
ENST00000324675.3	FAM187B	0	0	0	0
ENST00000278937.6	MPZL2	0	0	0	0
ENST00000358372.8	WTAP	98	18	31	1
ENST00000328090.9	FAM208B	20	14	6	3
ENST00000209718.7	KRT23	0	0	0	0
ENST00000367123.7	SRGAP2C	2	1	0	0
ENST00000567835.5	ADGRG1	0	2	0	0
ENST00000228641.3	MYF6	0	0	0	0
ENST00000334636.9	CYP2R1	8	3	1	0
ENST00000367157.4	NUAK2	0	0	0	0
ENST00000229595.5	ASF1A	32	6	8	2
ENST00000278927.9	ESAM	4	1	1	0
ENST00000233712.5	EVA1A	0	0	0	0
ENST00000301790.4	HRASLS5	0	0	0	0
ENST00000261868.9	EIF3J	132	47	49	12
ENST00000534941.2	C3orf33	0	1	0	0
ENST00000342756.9	SRP72	42	33	21	4
ENST00000358970.9	POTEC	0	0	0	0
ENST00000309117.10	DSCR3	16	7	6	3
ENST00000263688.3	SUCO	6	3	3	0
ENST00000265016.8	BST1	0	0	0	0
ENST00000641492.1	OR2V2	0	0	0	0
ENST00000253457.7	EMC8	16	9	10	1
ENST00000328041.10	SLC24A3	0	0	0	0
ENST00000321556.4	PINK1	7	4	7	1
ENST00000321280.11	BAIAP2	21	15	12	3
ENST00000607484.5	UQCC2	21	15	12	5
ENST00000397821.7	SH3KBP1	0	0	2	0
ENST00000615891.1	AP5S1	2	2	0	2
ENST00000614215.2	AC018554.3	0	0	0	0
ENST00000606214.5	TBC1D7	22	7	7	3
ENST00000599672.5	EMG1	15	15	13	1
ENST00000370515.3	SPANXD	0	0	0	0
ENST00000155840.9	KCNQ1	0	0	0	0
ENST00000373275.4	BRWD3	7	1	4	0
ENST00000415229.6	ASRGL1	1	0	4	0
ENST00000370509.4	CREG1	80	31	24	7
ENST00000245787.8	INSIG2	2	1	0	0
ENST00000368801.2	HRNR	0	0	0	0
ENST00000310441.11	HCFC1	89	56	45	9
ENST00000017003.6	XYLT2	2	0	1	1
ENST00000372215.4	UCK1	4	1	3	0
ENST00000383754.7	MOBP	0	0	0	0
ENST00000354258.4	TAP1	4	3	3	3
ENST00000273261.7	LRIG1	0	0	2	0
ENST00000607016.1	NUDT3	6	1	6	1
ENST00000508177.5	GNPDA1	20	6	4	3
ENST00000400202.5	NRIP1	15	5	3	1
ENST00000255006.10	RIN2	7	0	4	0
ENST00000234296.6	ORC2	29	3	6	2
ENST00000315489.4	ODF3L2	0	0	0	0
ENST00000597853.5	CGB7	0	0	0	0
ENST00000337435.8	NIPA1	5	5	1	0
ENST00000617311.1	NPIPB12	0	0	0	0
ENST00000304527.8	SH3D19	1	0	0	0
ENST00000640271.1	AL451007.3	0	0	0	0
ENST00000579755.1	CDKN2A	0	0	0	0
ENST00000481195.5	PPP2CA	106	48	59	13
ENST00000490605.2	FAM178B	24	10	12	3
ENST00000326195.12	ABCF1	100	52	47	10
ENST00000581851.1	LINC00675	0	0	0	0
ENST00000547530.6	BRF1	5	6	2	4
ENST00000407925.5	LTBP1	41	19	14	3
ENST00000574002.1	ZP2	0	0	0	0
ENST00000373475.9	S100PBP	8	5	0	0
ENST00000282369.7	TRIM36	1	0	0	0
ENST00000218230.5	PCSK1N	0	0	0	0
ENST00000318010.12	GANC	1	0	1	1
ENST00000319863.12	GATD1	12	5	2	2
ENST00000300030.7	FAM96A	58	11	19	2
ENST00000371015.5	PHACTR3	0	0	0	0
ENST00000344849.4	ENG	0	1	1	0
ENST00000259727.4	GMPR	35	11	11	4
ENST00000619594.4	C8orf59	38	18	13	3
ENST00000396988.7	PLEKHG6	0	0	0	0
ENST00000617889.4	KLRF1	0	0	0	0
ENST00000530611.1	AL136295.1	11	6	9	1
ENST00000317271.2	PVRIG	0	1	0	0
ENST00000247461.8	CANX	427	192	195	49
ENST00000381139.1	ACOT6	0	0	0	0
ENST00000334121.10	SREK1	25	7	8	4
ENST00000315588.9	MED29	14	7	5	1
ENST00000389798.7	LRCH1	3	0	0	0
ENST00000361722.7	TBKBP1	6	3	3	0
ENST00000334575.5	GSTA1	0	0	0	0
ENST00000619375.1	GAGE1	46	51	29	14
ENST00000620215.2	TBC1D3	0	0	0	0
ENST00000333881.3	LCE3C	0	0	0	0
ENST00000602795.5	NELFCD	54	20	19	9
ENST00000294854.12	RGSL1	0	0	0	0
ENST00000555523.5	IFI27L1	7	3	1	2
ENST00000614445.4	PHB	182	54	69	21
ENST00000325144.4	ZBTB2	2	1	0	0
ENST00000391742.6	LAIR1	0	0	0	0
ENST00000396105.5	ZNFX1	15	1	4	1
ENST00000377424.8	SLC2A5	0	0	0	0
ENST00000306601.8	ZNF692	12	5	6	0
ENST00000304646.2	OR1F1	0	0	0	0
ENST00000245458.10	RPS29	926	113	239	24
ENST00000358514.8	PSMB10	17	7	4	1
ENST00000299687.9	ZNF407	0	3	1	0
ENST00000372348.6	ABL1	18	13	12	7
ENST00000381698.3	GAGE12E	39	29	21	5
ENST00000295683.2	CXCR1	0	0	0	0
ENST00000303991.4	GPRIN1	9	3	5	0
ENST00000612750.4	DCAF13	113	35	44	9
ENST00000377791.3	HIST1H2AC	219	148	122	36
ENST00000258607.9	CKAP2	38	20	15	6
ENST00000298784.5	FAM35A	10	3	2	2
ENST00000355819.5	CLEC9A	0	0	0	0
ENST00000373669.6	PIN4	16	14	8	3
ENST00000395443.6	QRICH1	38	15	13	4
ENST00000369709.3	RAP1A	21	23	6	5
ENST00000225577.8	RPS6KB1	7	7	6	1
ENST00000586539.5	ABCA8	1	0	0	0
ENST00000438980.6	GPR137	1	0	0	0
ENST00000297540.4	PHAX	21	4	12	2
ENST00000349847.3	SCEL	0	0	0	0
ENST00000512805.5	RACK1	1577	530	529	122
ENST00000332372.6	FIGLA	0	0	0	0
ENST00000355086.7	SRGAP1	0	0	0	0
ENST00000375180.6	FAM120C	5	2	2	1
ENST00000341514.10	ATP7A	6	4	12	0
ENST00000399878.7	SEL1L3	8	3	4	2
ENST00000427482.6	SH3GL3	0	0	0	0
ENST00000492112.2	SRSF10	95	40	39	10
ENST00000238044.7	C2orf40	0	0	0	0
ENST00000335712.10	BCL11A	0	0	0	0
ENST00000262293.8	PRR11	23	9	9	2
ENST00000372680.1	TCEAL5	0	0	0	0
ENST00000324501.9	PSEN1	12	7	9	1
ENST00000635782.1	AGBL1	0	0	0	0
ENST00000368489.3	ATP8B2	2	2	2	0
ENST00000287611.6	KNG1	0	0	0	0
ENST00000300935.7	RAB8A	34	20	13	6
ENST00000295718.6	PTPRN	0	0	0	0
ENST00000367990.7	APOA2	0	0	0	0
ENST00000357422.2	CCR3	0	0	0	0
ENST00000375315.6	C9orf3	3	0	1	1
ENST00000397588.7	CDYL	10	5	11	1
ENST00000348066.7	CAMTA2	4	1	5	1
ENST00000376504.3	PTF1A	0	0	0	0
ENST00000306014.9	DDX54	30	26	19	2
ENST00000262283.5	AC100868.1	0	0	0	0
ENST00000412468.3	SLC35G6	0	0	0	0
ENST00000399685.1	KRTAP5-3	0	0	0	0
ENST00000642029.1	AC064853.6	0	0	0	0
ENST00000555059.2	AC002094.3	0	0	0	0
ENST00000334567.9	TMEM212	0	0	0	0
ENST00000641644.1	OR2T6	0	0	0	0
ENST00000262109.7	ERICH1	11	4	0	2
ENST00000620016.1	H2AFB1	0	0	0	0
ENST00000338033.8	MAPK15	1	0	0	0
ENST00000400079.1	DEFB130A	0	0	0	0
ENST00000586790.5	CCDC106	4	2	2	1
ENST00000319080.11	MLXIP	9	10	5	0
ENST00000261499.8	B9D1	4	3	4	0
ENST00000330953.5	CCR4	0	2	1	0
ENST00000342232.4	JPH1	0	0	0	0
ENST00000392524.6	HNRNPA3	594	262	271	69
ENST00000302555.9	GP2	0	0	0	0
ENST00000309285.3	XCR1	0	0	0	0
ENST00000367097.7	TULP4	1	3	2	0
ENST00000372360.7	RPS24	540	421	413	107
ENST00000297494.7	NOS3	22	5	5	2
ENST00000326000.1	WFDC9	0	0	0	0
ENST00000391624.1	KRTAP6-3	0	0	0	0
ENST00000326010.9	UPB1	0	0	0	0
ENST00000304270.5	SPACA5B	0	0	0	0
ENST00000264144.4	LAMC2	0	0	0	0
ENST00000292431.4	NACC1	19	14	9	3
ENST00000259808.8	RIPK1	14	7	16	2
ENST00000337014.10	HEXDC	2	0	0	1
ENST00000328111.6	DNMT3B	58	36	23	6
ENST00000396398.7	NAGA	6	2	2	1
ENST00000343242.8	MAFK	2	0	1	1
ENST00000402394.5	CGREF1	0	0	0	0
ENST00000639812.1	ZC3H11A	13	13	4	0
ENST00000529555.1	ZNF345	1	1	0	0
ENST00000417570.5	CLEC17A	0	0	0	0
ENST00000369800.5	NEURL1B	0	0	0	0
ENST00000641962.1	OR4D9	0	0	0	0
ENST00000617716.3	FP565260.1	49	15	12	1
ENST00000393371.6	RASGEF1C	0	0	0	0
ENST00000458472.1	CXorf51A	0	0	0	0
ENST00000372966.7	NOX1	0	0	0	0
ENST00000348931.8	ZPBP2	0	0	0	0
ENST00000256186.2	MICALCL	0	0	0	1
ENST00000262348.8	WLS	0	0	0	0
ENST00000263960.6	COQ10B	8	4	3	1
ENST00000005995.7	PRSS21	11	4	5	2
ENST00000629237.1	RPS4Y2	0	0	0	0
ENST00000257934.8	ESPL1	15	11	9	1
ENST00000290167.10	WNT4	0	0	0	0
ENST00000380222.3	IFNA14	0	0	0	0
ENST00000313860.11	LIMCH1	0	0	0	0
ENST00000428216.3	MAVS	10	6	7	4
ENST00000405764.7	TMEM196	0	0	0	0
ENST00000249075.3	LIF	0	0	0	0
ENST00000228841.12	MYL2	0	0	0	0
ENST00000405617.3	PPP1R3G	0	0	0	0
ENST00000334122.4	TEX38	0	0	0	0
ENST00000381346.8	RDH11	45	12	36	3
ENST00000313843.7	STX4	15	5	5	1
ENST00000243045.9	ORMDL2	5	3	5	1
ENST00000464356.6	MEF2D	5	0	1	1
ENST00000426790.1	CDY2A	0	0	0	0
ENST00000369306.7	PEX11B	6	3	4	0
ENST00000264661.3	KCNH4	0	0	0	0
ENST00000632009.1	LPIN3	1	1	4	0
ENST00000334527.11	NDEL1	1	3	3	0
ENST00000378693.3	SOWAHA	0	0	0	0
ENST00000356091.10	NPEPL1	0	0	0	0
ENST00000506502.2	AC091959.3	15	5	7	2
ENST00000622513.4	TTC8	9	3	4	0
ENST00000289957.2	CHRNB3	0	0	0	0
ENST00000389532.8	CAMSAP1	11	5	4	1
ENST00000373514.2	CDX4	0	0	0	0
ENST00000313546.7	POC1B	2	5	0	0
ENST00000272395.2	TRIM43	0	0	0	0
ENST00000594009.5	FLT3LG	1	1	0	0
ENST00000346329.7	CTTN	61	18	35	9
ENST00000368521.9	C1orf43	30	7	5	0
ENST00000369413.7	HSD3B1	0	0	0	0
ENST00000312295.4	RTP1	0	0	0	0
ENST00000264645.11	CASC3	36	17	16	5
ENST00000477922.3	MGAM2	0	0	0	0
ENST00000367282.5	GPR37L1	0	0	0	0
ENST00000529108.5	AP004243.1	0	0	0	0
ENST00000393346.7	PICALM	142	87	64	16
ENST00000398389.8	MPP3	1	0	0	0
ENST00000587086.2	MISP3	0	0	0	0
ENST00000324348.8	AC104581.1	1	0	0	0
ENST00000395863.7	BMP7	0	0	0	0
ENST00000563887.1	AL035425.2	0	0	0	0
ENST00000523677.5	C1orf210	0	0	0	0
ENST00000343433.6	FYB2	0	0	0	0
ENST00000361246.6	CDC42BPB	8	4	9	1
ENST00000301825.7	ENTPD3	0	1	0	0
ENST00000449291.6	NAPRT	27	22	8	6
ENST00000002165.10	FUCA2	49	22	22	5
ENST00000544301.6	VIM	297	186	185	46
ENST00000379540.7	NFX1	9	14	6	0
ENST00000316891.9	TRIT1	32	13	12	6
ENST00000360421.8	SLC22A6	0	0	0	0
ENST00000006724.7	CEACAM7	0	0	0	0
ENST00000295802.8	RETSAT	11	2	4	2
ENST00000219066.5	NTHL1	5	4	2	2
ENST00000216115.2	BIK	0	0	0	0
ENST00000282074.6	SPC25	56	24	34	8
ENST00000381334.9	TMEM165	22	11	7	1
ENST00000622749.1	F8A3	0	0	0	0
ENST00000518325.1	PCDHGA7	0	0	0	0
ENST00000252599.8	COLGALT1	34	23	30	5
ENST00000548884.5	NR1H4	0	0	0	0
ENST00000262633.8	RBM42	57	32	30	5
ENST00000444124.6	DDC	0	0	0	0
ENST00000270257.8	GEMIN7	14	5	8	0
ENST00000306065.8	ANKRD27	10	6	8	2
ENST00000423777.6	ATF5	7	3	3	0
ENST00000396265.4	TSPO	7	5	9	1
ENST00000419735.7	ATXN7L1	0	2	1	0
ENST00000265113.8	SLC1A3	0	0	0	0
ENST00000366971.8	FLVCR1	9	4	7	0
ENST00000410111.7	IMMT	111	53	54	15
ENST00000316097.12	SCAMP4	31	14	22	4
ENST00000374282.7	PAFAH2	6	2	2	1
ENST00000295079.6	MAIP1	12	11	5	1
ENST00000361822.7	ZNF277	19	4	8	2
ENST00000358752.3	FUT4	3	3	3	0
ENST00000393216.2	CFAP77	0	0	0	0
ENST00000238667.8	FLVCR2	0	0	0	0
ENST00000281806.6	MCHR2	0	0	0	0
ENST00000305479.2	WFDC13	0	0	0	0
ENST00000479035.6	RPL23	700	301	254	83
ENST00000612898.1	HIST1H2BN	247	98	129	24
ENST00000223061.5	PCOLCE	2	3	2	0
ENST00000354817.7	FAR1	20	21	7	4
ENST00000439251.3	PNMA5	0	0	0	0
ENST00000369887.3	CYP17A1	0	0	0	0
ENST00000369124.4	PLEKHO1	1	2	0	1
ENST00000251507.8	RABGAP1L	11	5	6	3
ENST00000376351.3	GPR158	3	0	1	1
